Cp1252,,
Domain,UniqueName,visibleOnUI
unspsc,27112823,true
unspsc,27112824,true
unspsc,27112825,true
unspsc,27112826,true
unspsc,27112901,true
unspsc,27112902,true
unspsc,27112903,true
unspsc,27112904,true
unspsc,27112905,true
unspsc,27112906,true
unspsc,27112907,true
unspsc,27112908,true
unspsc,27113001,true
unspsc,27113002,true
unspsc,27113003,true
unspsc,27113101,true
unspsc,27113102,true
unspsc,27113201,true
unspsc,27113202,true
unspsc,27113203,true
unspsc,27113204,true
unspsc,27121501,true
unspsc,27121502,true
unspsc,27121503,true
unspsc,27121601,true
unspsc,27121602,true
unspsc,27121603,true
unspsc,27121604,true
unspsc,27121605,true
unspsc,27121606,true
unspsc,27121701,true
unspsc,27121702,true
unspsc,27121703,true
unspsc,27121704,true
unspsc,27121705,true
unspsc,27121706,true
unspsc,27121707,true
unspsc,27126101,true
unspsc,27126102,true
unspsc,27131501,true
unspsc,27131502,true
unspsc,27131504,true
unspsc,27131505,true
unspsc,27131506,true
unspsc,27131507,true
unspsc,27131508,true
unspsc,27131509,true
unspsc,27131510,true
unspsc,27131511,true
unspsc,27131512,true
unspsc,27131601,true
unspsc,27131603,true
unspsc,27131604,true
unspsc,27131605,true
unspsc,27131608,true
unspsc,27131609,true
unspsc,27131610,true
unspsc,27131613,true
unspsc,27131614,true
unspsc,27131701,true
unspsc,27131702,true
unspsc,27131703,true
unspsc,27131704,true
unspsc,27131705,true
unspsc,27131707,true
unspsc,27131708,true
unspsc,27131709,true
unspsc,27141001,true
unspsc,30101503,true
unspsc,30101504,true
unspsc,30101505,true
unspsc,30101506,true
unspsc,30101515,true
unspsc,30101601,true
unspsc,30101602,true
unspsc,30101603,true
unspsc,30101604,true
unspsc,30101605,true
unspsc,30101606,true
unspsc,30101609,true
unspsc,30101610,true
unspsc,30101611,true
unspsc,30101612,true
unspsc,30101615,true
unspsc,30101616,true
unspsc,30101617,true
unspsc,30101618,true
unspsc,30101702,true
unspsc,30101704,true
unspsc,30101706,true
unspsc,30101803,true
unspsc,30101804,true
unspsc,30101805,true
unspsc,30101806,true
unspsc,30101815,true
unspsc,30101816,true
unspsc,30101904,true
unspsc,30101905,true
unspsc,30101906,true
unspsc,30101909,true
unspsc,30101914,true
unspsc,30101915,true
unspsc,30101916,true
unspsc,30101920,true
unspsc,30101923,true
unspsc,30102004,true
unspsc,30102005,true
unspsc,30102006,true
unspsc,30102201,true
unspsc,30102203,true
unspsc,30102204,true
unspsc,30102205,true
unspsc,30102206,true
unspsc,30102209,true
unspsc,30102210,true
unspsc,30102211,true
unspsc,30102215,true
unspsc,30102216,true
unspsc,30102218,true
unspsc,30102303,true
unspsc,30102304,true
unspsc,30102306,true
unspsc,30102316,true
unspsc,30102402,true
unspsc,30102403,true
unspsc,30102404,true
unspsc,30102405,true
unspsc,30102406,true
unspsc,30102409,true
unspsc,30102410,true
unspsc,30102411,true
unspsc,30102415,true
unspsc,30102416,true
unspsc,30102417,true
unspsc,30102503,true
unspsc,30102504,true
unspsc,30102505,true
unspsc,30102506,true
unspsc,30102509,true
unspsc,30102510,true
unspsc,30102513,true
unspsc,30102515,true
unspsc,30102516,true
unspsc,30102519,true
unspsc,30102521,true
unspsc,30102522,true
unspsc,30102525,true
unspsc,30102526,true
unspsc,30102602,true
unspsc,30102603,true
unspsc,30102604,true
unspsc,30102605,true
unspsc,30102615,true
unspsc,30102616,true
unspsc,30102901,true
unspsc,30102903,true
unspsc,30102904,true
unspsc,30102905,true
unspsc,30103001,true
unspsc,30103002,true
unspsc,30103101,true
unspsc,30103102,true
unspsc,30103103,true
unspsc,30103201,true
unspsc,30103202,true
unspsc,30103204,true
unspsc,30103206,true
unspsc,30103312,true
unspsc,30103413,true
unspsc,30103509,true
unspsc,30103603,true
unspsc,30103605,true
unspsc,30103606,true
unspsc,30103607,true
unspsc,30103608,true
unspsc,30103701,true
unspsc,30111502,true
unspsc,30111503,true
unspsc,30111504,true
unspsc,30111601,true
unspsc,30111606,true
unspsc,30111607,true
unspsc,30121601,true
unspsc,30121605,true
unspsc,30131502,true
unspsc,30131504,true
unspsc,30131602,true
unspsc,30131704,true
unspsc,30141501,true
unspsc,30141502,true
unspsc,30141503,true
unspsc,30141504,true
unspsc,30141505,true
unspsc,30141507,true
unspsc,30141508,true
unspsc,30141510,true
unspsc,30141511,true
unspsc,30141513,true
unspsc,30141601,true
unspsc,30141602,true
unspsc,30141603,true
unspsc,30151503,true
unspsc,30151505,true
unspsc,30151602,true
unspsc,30151604,true
unspsc,30151605,true
unspsc,30151607,true
unspsc,30151609,true
unspsc,30151702,true
unspsc,30151703,true
unspsc,30151704,true
unspsc,30151801,true
unspsc,30151802,true
unspsc,30151806,true
unspsc,30151901,true
unspsc,30151902,true
unspsc,30152001,true
unspsc,30152002,true
unspsc,30152101,true
unspsc,30161501,true
unspsc,30161502,true
unspsc,30161503,true
unspsc,30161504,true
unspsc,30161505,true
unspsc,30161507,true
unspsc,30161509,true
unspsc,30161601,true
unspsc,30161604,true
unspsc,30161701,true
unspsc,30161705,true
unspsc,30161706,true
unspsc,30161707,true
unspsc,30161711,true
unspsc,30161713,true
unspsc,30161715,true
unspsc,30161716,true
unspsc,30161717,true
unspsc,30161718,true
unspsc,30161801,true
unspsc,30161802,true
unspsc,30161901,true
unspsc,30161902,true
unspsc,30161905,true
unspsc,30161907,true
unspsc,30161908,true
unspsc,30171501,true
unspsc,30171502,true
unspsc,30171503,true
unspsc,30171504,true
unspsc,30171505,true
unspsc,30171506,true
unspsc,30171507,true
unspsc,30171510,true
unspsc,30171511,true
unspsc,30171512,true
unspsc,30171513,true
unspsc,30171514,true
unspsc,30171605,true
unspsc,30171609,true
unspsc,30171613,true
unspsc,30171614,true
unspsc,30171701,true
unspsc,30171703,true
unspsc,30171705,true
unspsc,30171706,true
unspsc,30171707,true
unspsc,30171709,true
unspsc,30172001,true
unspsc,30172002,true
unspsc,30181502,true
unspsc,30181503,true
unspsc,30181504,true
unspsc,30181505,true
unspsc,30181506,true
unspsc,30181508,true
unspsc,30181509,true
unspsc,30181511,true
unspsc,30181512,true
unspsc,30181513,true
unspsc,30181515,true
unspsc,30191501,true
unspsc,30191502,true
unspsc,30191505,true
unspsc,30191601,true
unspsc,30191602,true
unspsc,30191603,true
unspsc,30201606,true
unspsc,30201701,true
unspsc,30201702,true
unspsc,30201703,true
unspsc,30201704,true
unspsc,30201706,true
unspsc,30201707,true
unspsc,30201710,true
unspsc,30201801,true
unspsc,30201803,true
unspsc,30201901,true
unspsc,30201902,true
unspsc,30221002,true
unspsc,30221003,true
unspsc,30221004,true
unspsc,30221013,true
unspsc,30222005,true
unspsc,30222011,true
unspsc,30222015,true
unspsc,30222018,true
unspsc,30222033,true
unspsc,30222035,true
unspsc,30222057,true
unspsc,30222058,true
unspsc,30222059,true
unspsc,30222061,true
unspsc,30222202,true
unspsc,30222204,true
unspsc,30222305,true
unspsc,30222307,true
unspsc,30222309,true
unspsc,30222501,true
unspsc,30222502,true
unspsc,30222701,true
unspsc,30222702,true
unspsc,30222703,true
unspsc,31101501,true
unspsc,31101503,true
unspsc,31101505,true
unspsc,31101601,true
unspsc,31101602,true
unspsc,31101605,true
unspsc,31101616,true
unspsc,31101705,true
unspsc,31101706,true
unspsc,31101806,true
unspsc,31102202,true
unspsc,31111501,true
unspsc,31111512,true
unspsc,31111513,true
unspsc,31111601,true
unspsc,31111610,true
unspsc,31111701,true
unspsc,31111710,true
unspsc,31121004,true
unspsc,31121103,true
unspsc,31121115,true
unspsc,31121218,true
unspsc,31121302,true
unspsc,31121306,true
unspsc,31121319,true
unspsc,31121503,true
unspsc,31121505,true
unspsc,31121604,true
unspsc,31121614,true
unspsc,31131604,true
unspsc,31131704,true
unspsc,31131808,true
unspsc,31131809,true
unspsc,31132001,true
unspsc,31132002,true
unspsc,31141501,true
unspsc,31141502,true
unspsc,31141601,true
unspsc,31141701,true
unspsc,31141702,true
unspsc,31141801,true
unspsc,31151501,true
unspsc,31151502,true
unspsc,31151503,true
unspsc,31151504,true
unspsc,31151505,true
unspsc,31151506,true
unspsc,31151507,true
unspsc,31151601,true
unspsc,31151603,true
unspsc,31151604,true
unspsc,31151605,true
unspsc,31151606,true
unspsc,31151607,true
unspsc,31151608,true
unspsc,31151609,true
unspsc,31151702,true
unspsc,31151703,true
unspsc,31151704,true
unspsc,31151705,true
unspsc,31151803,true
unspsc,31151804,true
unspsc,31151901,true
unspsc,31151902,true
unspsc,31151903,true
unspsc,31151904,true
unspsc,31151905,true
unspsc,31152002,true
unspsc,31161501,true
unspsc,31161502,true
unspsc,31161503,true
unspsc,31161504,true
unspsc,31161505,true
unspsc,31161506,true
unspsc,31161507,true
unspsc,31161508,true
unspsc,31161509,true
unspsc,31161510,true
unspsc,31161511,true
unspsc,31161512,true
unspsc,31161513,true
unspsc,31161514,true
unspsc,31161516,true
unspsc,31161517,true
unspsc,31161518,true
unspsc,31161601,true
unspsc,31161603,true
unspsc,31161604,true
unspsc,31161605,true
unspsc,31161606,true
unspsc,31161607,true
unspsc,31161608,true
unspsc,31161609,true
unspsc,31161610,true
unspsc,31161611,true
unspsc,31161612,true
unspsc,31161613,true
unspsc,31161614,true
unspsc,31161616,true
unspsc,31161617,true
unspsc,31161618,true
unspsc,31161619,true
unspsc,31161620,true
unspsc,31161621,true
unspsc,31161701,true
unspsc,31161702,true
unspsc,31161704,true
unspsc,31161705,true
unspsc,31161706,true
unspsc,31161707,true
unspsc,31161708,true
unspsc,31161709,true
unspsc,31161711,true
unspsc,31161712,true
unspsc,31161714,true
unspsc,31161716,true
unspsc,31161717,true
unspsc,31161719,true
unspsc,31161720,true
unspsc,31161721,true
unspsc,31161722,true
unspsc,31161725,true
unspsc,31161726,true
unspsc,31161727,true
unspsc,31161728,true
unspsc,31161731,true
unspsc,31161801,true
unspsc,31161802,true
unspsc,31161803,true
unspsc,31161804,true
unspsc,31161805,true
unspsc,31161806,true
unspsc,31161807,true
unspsc,31161808,true
unspsc,31161809,true
unspsc,31161810,true
unspsc,31161811,true
unspsc,31161813,true
unspsc,31161814,true
unspsc,31161815,true
unspsc,31161816,true
unspsc,31161817,true
unspsc,31161818,true
unspsc,31161820,true
unspsc,31161901,true
unspsc,31161902,true
unspsc,31161903,true
unspsc,31161904,true
unspsc,31161905,true
unspsc,31161906,true
unspsc,31161907,true
unspsc,31161908,true
unspsc,31162001,true
unspsc,31162002,true
unspsc,31162003,true
unspsc,31162005,true
unspsc,31162006,true
unspsc,31162008,true
unspsc,31162101,true
unspsc,31162102,true
unspsc,31162103,true
unspsc,31162104,true
unspsc,31162105,true
unspsc,31162106,true
unspsc,31162107,true
unspsc,31162108,true
unspsc,31162201,true
unspsc,31162202,true
unspsc,31162203,true
unspsc,31162206,true
unspsc,31162207,true
unspsc,31162209,true
unspsc,31162210,true
unspsc,31162301,true
unspsc,31162303,true
unspsc,31162304,true
unspsc,31162305,true
unspsc,31162306,true
unspsc,31162307,true
unspsc,31162308,true
unspsc,31162309,true
unspsc,31162310,true
unspsc,31162311,true
unspsc,31162312,true
unspsc,31162313,true
unspsc,31162401,true
unspsc,31162402,true
unspsc,31162403,true
unspsc,31162404,true
unspsc,31162405,true
unspsc,31162406,true
unspsc,31162407,true
unspsc,31162409,true
unspsc,31162411,true
unspsc,31162412,true
unspsc,31162413,true
unspsc,31162414,true
unspsc,31162415,true
unspsc,31162416,true
unspsc,31162417,true
unspsc,31162418,true
unspsc,31162501,true
unspsc,31162502,true
unspsc,31162503,true
unspsc,31162504,true
unspsc,31162505,true
unspsc,31162506,true
unspsc,31162507,true
unspsc,31162601,true
unspsc,31162602,true
unspsc,31162603,true
unspsc,31162604,true
unspsc,31162605,true
unspsc,31162606,true
unspsc,31162608,true
unspsc,31162609,true
unspsc,31162610,true
unspsc,31162611,true
unspsc,31162701,true
unspsc,31162702,true
unspsc,31162703,true
unspsc,31162801,true
unspsc,31162802,true
unspsc,31162803,true
unspsc,31162804,true
unspsc,31162805,true
unspsc,31162806,true
unspsc,31162807,true
unspsc,31162808,true
unspsc,31162809,true
unspsc,31162810,true
unspsc,31162811,true
unspsc,31162901,true
unspsc,31162902,true
unspsc,31162903,true
unspsc,31162904,true
unspsc,31162905,true
unspsc,31162906,true
unspsc,31163001,true
unspsc,31163002,true
unspsc,31163003,true
unspsc,31163004,true
unspsc,31163005,true
unspsc,31163101,true
unspsc,31163102,true
unspsc,31163103,true
unspsc,31163201,true
unspsc,31163202,true
unspsc,31163203,true
unspsc,31163204,true
unspsc,31163205,true
unspsc,31163207,true
unspsc,31163208,true
unspsc,31163209,true
unspsc,31163210,true
unspsc,31163211,true
unspsc,31163212,true
unspsc,31163213,true
unspsc,31163214,true
unspsc,31163215,true
unspsc,31163301,true
unspsc,31171501,true
unspsc,31171502,true
unspsc,31171503,true
unspsc,31171504,true
unspsc,31171505,true
unspsc,31171506,true
unspsc,31171507,true
unspsc,31171508,true
unspsc,31171509,true
unspsc,31171510,true
unspsc,31171511,true
unspsc,31171512,true
unspsc,31171513,true
unspsc,31171515,true
unspsc,31171516,true
unspsc,31171518,true
unspsc,31171519,true
unspsc,31171520,true
unspsc,31171521,true
unspsc,31171523,true
unspsc,31171524,true
unspsc,31171525,true
unspsc,31171526,true
unspsc,31171527,true
unspsc,31171528,true
unspsc,31171529,true
unspsc,31171603,true
unspsc,31171604,true
unspsc,31171605,true
unspsc,31171606,true
unspsc,31171704,true
unspsc,31171707,true
unspsc,31171708,true
unspsc,31171709,true
unspsc,31171710,true
unspsc,31171711,true
unspsc,31171712,true
unspsc,31171714,true
unspsc,31171802,true
unspsc,31171803,true
unspsc,31171804,true
unspsc,31171805,true
unspsc,31171806,true
unspsc,31171901,true
unspsc,31181501,true
unspsc,31181502,true
unspsc,31181503,true
unspsc,31181504,true
unspsc,31181505,true
unspsc,31181506,true
unspsc,31181508,true
unspsc,31181509,true
unspsc,31181510,true
unspsc,31181511,true
unspsc,31181512,true
unspsc,31181601,true
unspsc,31181602,true
unspsc,31181603,true
unspsc,31181604,true
unspsc,31181605,true
unspsc,31181606,true
unspsc,31181607,true
unspsc,31181701,true
unspsc,31181702,true
unspsc,31181703,true
unspsc,31191501,true
unspsc,31191502,true
unspsc,31191504,true
unspsc,31191505,true
unspsc,31191506,true
unspsc,31191507,true
unspsc,31191509,true
unspsc,31191510,true
unspsc,31191511,true
unspsc,31191512,true
unspsc,31191513,true
unspsc,31191516,true
unspsc,31191517,true
unspsc,31191518,true
unspsc,31191519,true
unspsc,31191601,true
unspsc,31191602,true
unspsc,31191603,true
unspsc,31201501,true
unspsc,31201502,true
unspsc,31201503,true
unspsc,31201505,true
unspsc,31201506,true
unspsc,31201507,true
unspsc,31201509,true
unspsc,31201511,true
unspsc,31201512,true
unspsc,31201513,true
unspsc,31201514,true
unspsc,31201515,true
unspsc,31201516,true
unspsc,31201517,true
unspsc,31201518,true
unspsc,31201519,true
unspsc,31201520,true
unspsc,31201521,true
unspsc,31201522,true
unspsc,31201523,true
unspsc,31201524,true
unspsc,31201525,true
unspsc,31201526,true
unspsc,31201527,true
unspsc,31201528,true
unspsc,31201529,true
unspsc,31201601,true
unspsc,31201602,true
unspsc,31201604,true
unspsc,31201605,true
unspsc,31201606,true
unspsc,31201607,true
unspsc,31201608,true
unspsc,31201609,true
unspsc,31201610,true
unspsc,31201611,true
unspsc,31201612,true
unspsc,31201614,true
unspsc,31201615,true
unspsc,31201616,true
unspsc,31201617,true
unspsc,31211501,true
unspsc,31211502,true
unspsc,31211503,true
unspsc,31211504,true
unspsc,31211505,true
unspsc,31211506,true
unspsc,31211507,true
unspsc,31211508,true
unspsc,31211509,true
unspsc,31211511,true
unspsc,31211601,true
unspsc,31211603,true
unspsc,31211604,true
unspsc,31211605,true
unspsc,31211703,true
unspsc,31211704,true
unspsc,31211705,true
unspsc,31211706,true
unspsc,31211707,true
unspsc,31211708,true
unspsc,31211801,true
unspsc,31211802,true
unspsc,31211803,true
unspsc,31211901,true
unspsc,31211902,true
unspsc,31211903,true
unspsc,31211904,true
unspsc,31211905,true
unspsc,31211906,true
unspsc,31211908,true
unspsc,31211909,true
unspsc,31211912,true
unspsc,31211913,true
unspsc,31211914,true
unspsc,31211915,true
unspsc,31211916,true
unspsc,31211917,true
unspsc,31231101,true
unspsc,31231103,true
unspsc,31231105,true
unspsc,31231106,true
unspsc,31231110,true
unspsc,31231113,true
unspsc,31231115,true
unspsc,31231116,true
unspsc,31231118,true
unspsc,31231201,true
unspsc,31231203,true
unspsc,31231206,true
unspsc,31231210,true
unspsc,31231215,true
unspsc,31231216,true
unspsc,31231219,true
unspsc,31231301,true
unspsc,31231302,true
unspsc,31231310,true
unspsc,31231311,true
unspsc,31231313,true
unspsc,31231314,true
unspsc,31231315,true
unspsc,31231318,true
unspsc,31231319,true
unspsc,31231321,true
unspsc,31231401,true
unspsc,31231402,true
unspsc,31231403,true
unspsc,31241501,true
unspsc,31241601,true
unspsc,31241602,true
unspsc,31241607,true
unspsc,31241608,true
unspsc,31241610,true
unspsc,31241702,true
unspsc,31241703,true
unspsc,31241704,true
unspsc,31241705,true
unspsc,31241803,true
unspsc,31241804,true
unspsc,31241807,true
unspsc,31241905,true
unspsc,31242001,true
unspsc,31242002,true
unspsc,31242101,true
unspsc,31242104,true
unspsc,31242201,true
unspsc,31242207,true
unspsc,31251501,true
unspsc,31251502,true
unspsc,31251503,true
unspsc,31251504,true
unspsc,31251505,true
unspsc,31251506,true
unspsc,31251507,true
unspsc,31251508,true
unspsc,31251509,true
unspsc,31251510,true
unspsc,31251511,true
unspsc,31251601,true
unspsc,31261501,true
unspsc,31261502,true
unspsc,31261503,true
unspsc,31261504,true
unspsc,31261505,true
unspsc,31261601,true
unspsc,31261602,true
unspsc,31261603,true
unspsc,31261702,true
unspsc,31261703,true
unspsc,31271601,true
unspsc,31271602,true
unspsc,31281502,true
unspsc,31281503,true
unspsc,31281504,true
unspsc,31281506,true
unspsc,31281507,true
unspsc,31281520,true
unspsc,31281701,true
unspsc,31281805,true
unspsc,31281806,true
unspsc,31281809,true
unspsc,31281905,true
unspsc,31281915,true
unspsc,31282008,true
unspsc,31282207,true
unspsc,31282211,true
unspsc,31282215,true
unspsc,31291210,true
unspsc,31291212,true
unspsc,31291305,true
unspsc,31291310,true
unspsc,31301205,true
unspsc,31301304,true
unspsc,31301409,true
unspsc,31301504,true
unspsc,31311302,true
unspsc,31311309,true
unspsc,31311312,true
unspsc,31311502,true
unspsc,31311509,true
unspsc,31311512,true
unspsc,31311709,true
unspsc,31321102,true
unspsc,31321105,true
unspsc,31321109,true
unspsc,31321302,true
unspsc,31321402,true
unspsc,31321409,true
unspsc,31321609,true
unspsc,31321702,true
unspsc,31321705,true
unspsc,31321713,true
unspsc,31331109,true
unspsc,31331112,true
unspsc,31331113,true
unspsc,31331201,true
unspsc,31331202,true
unspsc,31331204,true
unspsc,31331205,true
unspsc,31331601,true
unspsc,31331602,true
unspsc,31331605,true
unspsc,31331609,true
unspsc,31341101,true
unspsc,31341102,true
unspsc,31341105,true
unspsc,31341109,true
unspsc,31341605,true
unspsc,31351201,true
unspsc,31351202,true
unspsc,31351205,true
unspsc,31351209,true
unspsc,31351212,true
unspsc,31351313,true
unspsc,31351402,true
unspsc,31351412,true
unspsc,31351505,true
unspsc,31351506,true
unspsc,31351509,true
unspsc,31361102,true
unspsc,31361113,true
unspsc,31361201,true
unspsc,31361202,true
unspsc,31361205,true
unspsc,31361402,true
unspsc,31361405,true
unspsc,31361409,true
unspsc,31361602,true
unspsc,31371001,true
unspsc,31371002,true
unspsc,31371003,true
unspsc,31371101,true
unspsc,31371105,true
unspsc,31371106,true
unspsc,31371107,true
unspsc,31371202,true
unspsc,31371203,true
unspsc,31371208,true
unspsc,31371401,true
unspsc,31381002,true
unspsc,31381003,true
unspsc,31381004,true
unspsc,32101502,true
unspsc,32101503,true
unspsc,32101506,true
unspsc,32101507,true
unspsc,32101508,true
unspsc,32101509,true
unspsc,32101510,true
unspsc,32101513,true
unspsc,32101514,true
unspsc,32101517,true
unspsc,32101519,true
unspsc,32101520,true
unspsc,32101521,true
unspsc,32101522,true
unspsc,32101523,true
unspsc,32101527,true
unspsc,32101528,true
unspsc,32101601,true
unspsc,32101602,true
unspsc,32101605,true
unspsc,32101606,true
unspsc,32101608,true
unspsc,32101609,true
unspsc,32101611,true
unspsc,32101613,true
unspsc,32101614,true
unspsc,32101616,true
unspsc,32101617,true
unspsc,32101620,true
unspsc,32101621,true
unspsc,32101622,true
unspsc,32101625,true
unspsc,32101626,true
unspsc,32101628,true
unspsc,32101629,true
unspsc,32101630,true
unspsc,32101631,true
unspsc,32101632,true
unspsc,32101633,true
unspsc,32101634,true
unspsc,32101636,true
unspsc,32101637,true
unspsc,32111502,true
unspsc,32111503,true
unspsc,32111504,true
unspsc,32111509,true
unspsc,32111511,true
unspsc,32111601,true
unspsc,32111602,true
unspsc,32111603,true
unspsc,32111604,true
unspsc,32111607,true
unspsc,32111609,true
unspsc,32111611,true
unspsc,32111701,true
unspsc,32111702,true
unspsc,32111703,true
unspsc,32111704,true
unspsc,32111706,true
unspsc,32121501,true
unspsc,32121502,true
unspsc,32121503,true
unspsc,32121504,true
unspsc,32121602,true
unspsc,32121603,true
unspsc,32121607,true
unspsc,32121609,true
unspsc,32121701,true
unspsc,32121702,true
unspsc,32121703,true
unspsc,32121705,true
unspsc,32121706,true
unspsc,32131001,true
unspsc,32131002,true
unspsc,32131003,true
unspsc,32131005,true
unspsc,32131006,true
unspsc,32131007,true
unspsc,32131008,true
unspsc,32131009,true
unspsc,32131010,true
unspsc,32131012,true
unspsc,32141010,true
unspsc,32141011,true
unspsc,32141012,true
unspsc,32141101,true
unspsc,32141103,true
unspsc,32141105,true
unspsc,32141108,true
unspsc,39101601,true
unspsc,39101603,true
unspsc,39101605,true
unspsc,39101606,true
unspsc,39101609,true
unspsc,39101610,true
unspsc,39101612,true
unspsc,39101613,true
unspsc,39101614,true
unspsc,39101615,true
unspsc,39101616,true
unspsc,39101617,true
unspsc,39101618,true
unspsc,39101619,true
unspsc,39101701,true
unspsc,39101801,true
unspsc,39111501,true
unspsc,39111503,true
unspsc,39111505,true
unspsc,39111507,true
unspsc,39111508,true
unspsc,39111509,true
unspsc,39111510,true
unspsc,39111512,true
unspsc,39111513,true
unspsc,39111515,true
unspsc,39111516,true
unspsc,39111517,true
unspsc,39111518,true
unspsc,39111520,true
unspsc,39111521,true
unspsc,39111522,true
unspsc,39111603,true
unspsc,39111605,true
unspsc,39111702,true
unspsc,39111703,true
unspsc,39111704,true
unspsc,39111705,true
unspsc,39111706,true
unspsc,39111801,true
unspsc,39111802,true
unspsc,39111803,true
unspsc,39111804,true
unspsc,39111806,true
unspsc,39111808,true
unspsc,39111809,true
unspsc,39111810,true
unspsc,39111811,true
unspsc,39111812,true
unspsc,39111813,true
unspsc,39111901,true
unspsc,39111902,true
unspsc,39112001,true
unspsc,39112003,true
unspsc,39112102,true
unspsc,39121001,true
unspsc,39121002,true
unspsc,39121003,true
unspsc,39121004,true
unspsc,39121006,true
unspsc,39121007,true
unspsc,39121008,true
unspsc,39121009,true
unspsc,39121010,true
unspsc,39121011,true
unspsc,39121015,true
unspsc,39121016,true
unspsc,39121017,true
unspsc,39121018,true
unspsc,39121020,true
unspsc,39121021,true
unspsc,39121022,true
unspsc,39121101,true
unspsc,39121102,true
unspsc,39121103,true
unspsc,39121104,true
unspsc,39121105,true
unspsc,39121106,true
unspsc,39121107,true
unspsc,39121108,true
unspsc,39121109,true
unspsc,39121201,true
unspsc,39121202,true
unspsc,39121203,true
unspsc,39121204,true
unspsc,39121205,true
unspsc,39121207,true
unspsc,39121301,true
unspsc,39121302,true
unspsc,39121303,true
unspsc,39121304,true
unspsc,39121305,true
unspsc,39121306,true
unspsc,39121307,true
unspsc,39121308,true
unspsc,39121309,true
unspsc,39121310,true
unspsc,39121311,true
unspsc,39121312,true
unspsc,39121402,true
unspsc,39121403,true
unspsc,39121404,true
unspsc,39121405,true
unspsc,39121406,true
unspsc,39121407,true
unspsc,39121408,true
unspsc,39121409,true
unspsc,39121410,true
unspsc,39121411,true
unspsc,39121412,true
unspsc,39121413,true
unspsc,39121414,true
unspsc,39121415,true
unspsc,39121416,true
unspsc,39121419,true
unspsc,39121420,true
unspsc,39121421,true
unspsc,39121422,true
unspsc,39121423,true
unspsc,39121424,true
unspsc,39121426,true
unspsc,39121427,true
unspsc,39121429,true
unspsc,39121430,true
unspsc,39121431,true
unspsc,39121432,true
unspsc,39121433,true
unspsc,39121434,true
unspsc,39121435,true
unspsc,39121436,true
unspsc,39121437,true
unspsc,39121501,true
unspsc,39121502,true
unspsc,39121503,true
unspsc,39121504,true
unspsc,39121505,true
unspsc,39121506,true
unspsc,39121507,true
unspsc,39121508,true
unspsc,39121509,true
unspsc,39121510,true
unspsc,39121511,true
unspsc,39121512,true
unspsc,39121513,true
unspsc,39121514,true
unspsc,39121515,true
unspsc,39121516,true
unspsc,39121517,true
unspsc,39121519,true
unspsc,39121520,true
unspsc,39121521,true
unspsc,39121522,true
unspsc,39121523,true
unspsc,39121524,true
unspsc,39121527,true
unspsc,39121528,true
unspsc,39121529,true
unspsc,39121531,true
unspsc,39121533,true
unspsc,39121534,true
unspsc,39121535,true
unspsc,39121537,true
unspsc,39121538,true
unspsc,39121539,true
unspsc,39121541,true
unspsc,39121542,true
unspsc,39121543,true
unspsc,39121544,true
unspsc,39121545,true
unspsc,39121546,true
unspsc,39121547,true
unspsc,39121548,true
unspsc,39121549,true
unspsc,39121550,true
unspsc,39121551,true
unspsc,39121601,true
unspsc,39121602,true
unspsc,39121603,true
unspsc,39121604,true
unspsc,39121605,true
unspsc,39121606,true
unspsc,39121607,true
unspsc,39121608,true
unspsc,39121609,true
unspsc,39121610,true
unspsc,39121611,true
unspsc,39121612,true
unspsc,39121613,true
unspsc,39121615,true
unspsc,39121616,true
unspsc,39121617,true
unspsc,39121619,true
unspsc,39121620,true
unspsc,39121701,true
unspsc,39121702,true
unspsc,39121703,true
unspsc,39121704,true
unspsc,39121705,true
unspsc,39121706,true
unspsc,39121707,true
unspsc,39121708,true
unspsc,39121710,true
unspsc,39121711,true
unspsc,39121712,true
unspsc,39121713,true
unspsc,39121714,true
unspsc,39121715,true
unspsc,39121716,true
unspsc,39121717,true
unspsc,39121718,true
unspsc,39121719,true
unspsc,39121720,true
unspsc,39121721,true
unspsc,39121801,true
unspsc,40101501,true
unspsc,40101502,true
unspsc,40101503,true
unspsc,40101504,true
unspsc,40101505,true
unspsc,40101506,true
unspsc,40101601,true
unspsc,40101602,true
unspsc,40101603,true
unspsc,40101604,true
unspsc,40101605,true
unspsc,40101701,true
unspsc,40101702,true
unspsc,40101703,true
unspsc,40101704,true
unspsc,40101705,true
unspsc,40101707,true
unspsc,40101801,true
unspsc,40101802,true
unspsc,40101805,true
unspsc,40101806,true
unspsc,40101809,true
unspsc,40101810,true
unspsc,40101814,true
unspsc,40101815,true
unspsc,40101818,true
unspsc,40101819,true
unspsc,40101821,true
unspsc,40101822,true
unspsc,40101824,true
unspsc,40101825,true
unspsc,40101826,true
unspsc,40101827,true
unspsc,40101828,true
unspsc,40101829,true
unspsc,40101830,true
unspsc,40101831,true
unspsc,40101832,true
unspsc,40101833,true
unspsc,40101834,true
unspsc,40101902,true
unspsc,40101903,true
unspsc,40102001,true
unspsc,40102002,true
unspsc,40141602,true
unspsc,40141603,true
unspsc,40141604,true
unspsc,40141605,true
unspsc,40141606,true
unspsc,40141607,true
unspsc,40141608,true
unspsc,40141609,true
unspsc,40141610,true
unspsc,40141611,true
unspsc,40141612,true
unspsc,40141613,true
unspsc,40141616,true
unspsc,40141617,true
unspsc,40141618,true
